26.07.2018;17.498
27.07.2018;16.448
28.07.2018;16.448
29.07.2018;16.448
30.07.2018;17.019
31.07.2018;15.753
01.08.2018;9.686
02.08.2018;5.827
03.08.2018;4.196
04.08.2018;4.196
05.08.2018;4.196
06.08.2018;3.588
07.08.2018;1.581
08.08.2018;1.619
09.08.2018;3.029
10.08.2018;2.688
11.08.2018;2.688
12.08.2018;2.688
13.08.2018;2.000
14.08.2018;5.191
15.08.2018;8.959
16.08.2018;9.440
17.08.2018;10.771
18.08.2018;10.771
19.08.2018;10.771
20.08.2018;10.777
21.08.2018;10.285
22.08.2018;8.336
23.08.2018;8.107
24.08.2018;7.744
25.08.2018;7.744
26.08.2018;7.744
27.08.2018;7.744
28.08.2018;3.577
29.08.2018;2.959
30.08.2018;1.459
31.08.2018;0
01.09.2018;0
02.09.2018;0
03.09.2018;0
04.09.2018;0
05.09.2018;0
06.09.2018;0
07.09.2018;3.553
08.09.2018;3.553
09.09.2018;3.553
10.09.2018;4.296
11.09.2018;5.764
12.09.2018;6.022
13.09.2018;5.485
14.09.2018;5.424
15.09.2018;5.424
16.09.2018;5.424
17.09.2018;5.101
18.09.2018;4.574
19.09.2018;4.974
20.09.2018;4.572
21.09.2018;8.615
22.09.2018;8.615
23.09.2018;8.615
24.09.2018;9.877
25.09.2018;9.177
26.09.2018;10.641
27.09.2018;10.883
28.09.2018;3.654
29.09.2018;3.654
30.09.2018;3.654
01.10.2018;2.752
02.10.2018;2.377
03.10.2018;411
04.10.2018;2.371
05.10.2018;2.187
06.10.2018;2.187
07.10.2018;2.187
08.10.2018;4.713
09.10.2018;6.493
10.10.2018;7.055
11.10.2018;8.283
12.10.2018;10.854
13.10.2018;10.854
14.10.2018;10.854
15.10.2018;10.968
16.10.2018;12.335
17.10.2018;17.116
18.10.2018;20.151
19.10.2018;27.274
20.10.2018;27.274
21.10.2018;27.274
22.10.2018;27.660
23.10.2018;28.540
24.10.2018;28.816
25.10.2018;29.317
26.10.2018;28.532
27.10.2018;28.532
28.10.2018;28.532
29.10.2018;27.126
30.10.2018;22.687
31.10.2018;24.261
01.11.2018;21.026
02.11.2018;20.977
03.11.2018;20.977
04.11.2018;20.977
05.11.2018;19.875
06.11.2018;15.454
07.11.2018;13.986
08.11.2018;12.600
09.11.2018;12.830
10.11.2018;12.830
11.11.2018;12.830
12.11.2018;12.193
13.11.2018;11.280
14.11.2018;12.081
15.11.2018;14.013
16.11.2018;14.013
17.11.2018;14.013
18.11.2018;14.013
19.11.2018;14.206
20.11.2018;14.476
21.11.2018;15.246
22.11.2018;17.718
23.11.2018;18.186
24.11.2018;18.186
25.11.2018;18.186
26.11.2018;18.859
27.11.2018;21.136
28.11.2018;23.824
29.11.2018;24.211
30.11.2018;25.328
01.12.2018;25.328
02.12.2018;25.328
03.12.2018;26.135
04.12.2018;36.601
05.12.2018;39.134
06.12.2018;50.419
07.12.2018;53.576
08.12.2018;53.576
09.12.2018;53.576
10.12.2018;56.922
11.12.2018;61.714
12.12.2018;63.348
13.12.2018;64.155
14.12.2018;67.349
15.12.2018;67.349
16.12.2018;67.349
17.12.2018;71.206
18.12.2018;71.507
19.12.2018;72.664
20.12.2018;68.186
21.12.2018;66.971
22.12.2018;66.971
23.12.2018;66.971
24.12.2018;67.178
25.12.2018;67.178
26.12.2018;67.178
27.12.2018;67.178
28.12.2018;67.178
29.12.2018;67.178
30.12.2018;67.178
31.12.2018;67.178
01.01.2019;67.178
02.01.2019;32.948
03.01.2019;27.042
04.01.2019;23.975
05.01.2019;23.975
06.01.2019;23.975
07.01.2019;19.067
08.01.2019;18.638
09.01.2019;18.231
10.01.2019;17.895
11.01.2019;19.168
12.01.2019;19.168
13.01.2019;19.168
14.01.2019;19.690
15.01.2019;20.849
16.01.2019;20.539
17.01.2019;19.050
18.01.2019;19.277
19.01.2019;19.277
20.01.2019;19.277
21.01.2019;19.729
22.01.2019;19.719
23.01.2019;20.395
24.01.2019;21.782
25.01.2019;22.560
26.01.2019;22.560
27.01.2019;22.560
28.01.2019;21.743
29.01.2019;20.933
30.01.2019;17.538
31.01.2019;16.180
01.02.2019;14.223
